fname,label,manually_verified,fold
bcf58bc2.wav,Tearing,0,3
bd0ccf17.wav,Laughter,0,3
bd1617f1.wav,Tambourine,0,3
bd1e5a45.wav,Double_bass,0,3
bd20583e.wav,Violin_or_fiddle,0,3
bd251008.wav,Cough,0,3
bd2c737e.wav,Squeak,1,3
bd30f8f2.wav,Gong,0,3
bd318932.wav,Cello,0,3
bd35d734.wav,Bass_drum,0,3
bd50b440.wav,Burping_or_eructation,0,3
bd5a6718.wav,Acoustic_guitar,1,3
bd5bcdfa.wav,Saxophone,1,3
bd5c56a1.wav,Fart,0,4
bd6663dc.wav,Finger_snapping,1,3
bd66a93a.wav,Microwave_oven,0,3
bd6fca6d.wav,Microwave_oven,1,3
bd7619e2.wav,Bus,1,3
bd7a095a.wav,Double_bass,0,3
bd8038f5.wav,Snare_drum,0,3
bda5299c.wav,Applause,0,3
bdaa15ed.wav,Telephone,1,3
bdaa2419.wav,Clarinet,1,3
bdc2a7ff.wav,Squeak,0,3
bdc7d7b2.wav,Flute,0,3
bddb0b0a.wav,Tambourine,1,3
bde1a5f8.wav,Knock,1,3
bdea8ef0.wav,Violin_or_fiddle,1,3
bdeb67d0.wav,Bark,0,3
bdefa47c.wav,Gong,0,3
be014d8c.wav,Violin_or_fiddle,1,3
be04d78f.wav,Hi-hat,1,4
be0a1180.wav,Hi-hat,0,4
be157877.wav,Shatter,0,3
be1689bd.wav,Cello,0,3
be1cec35.wav,Trumpet,1,3
be1d4aab.wav,Squeak,0,3
be207d3f.wav,Gong,0,3
be21dd3d.wav,Acoustic_guitar,0,3
be27070e.wav,Clarinet,0,3
be2f3e5c.wav,Violin_or_fiddle,1,3
be3d113e.wav,Flute,1,3
be4b329a.wav,Laughter,0,3
be4f26c0.wav,Flute,1,3
be560294.wav,Gong,1,3
be690642.wav,Acoustic_guitar,0,3
be6c0570.wav,Saxophone,1,3
be6ca096.wav,Burping_or_eructation,0,3
be6e2335.wav,Cello,0,3
be72f72e.wav,Bark,1,3
be75288b.wav,Laughter,1,3
be7844f0.wav,Acoustic_guitar,0,3
be7b24cf.wav,Violin_or_fiddle,1,3
be7cd899.wav,Bass_drum,0,4
be7d8de5.wav,Telephone,0,3
be7e8a65.wav,Laughter,1,3
be885308.wav,Gong,0,3
be8920cb.wav,Laughter,0,3
be8a4182.wav,Squeak,0,3
be8bf725.wav,Saxophone,1,3
be93378b.wav,Shatter,0,3
be93e48b.wav,Double_bass,0,3
be973667.wav,Fireworks,1,3
be990588.wav,Acoustic_guitar,1,3
bea51ca5.wav,Bass_drum,1,3
bea68b34.wav,Cough,0,3
beb08c40.wav,Writing,1,3
beb0de1c.wav,Saxophone,1,3
beb6c84a.wav,Fireworks,0,3
bec7ea21.wav,Drawer_open_or_close,0,3
bece203c.wav,Meow,1,3
bed02fc2.wav,Squeak,0,3
bed04b14.wav,Microwave_oven,1,3
beddbf08.wav,Electric_piano,0,3
bedf02c7.wav,Burping_or_eructation,0,3
bee83d50.wav,Laughter,0,3
beeb29b2.wav,Computer_keyboard,1,3
befa1789.wav,Fart,0,4
befdc449.wav,Squeak,0,3
bf025873.wav,Squeak,0,3
bf075487.wav,Gunshot_or_gunfire,1,3
bf0d0b86.wav,Applause,0,3
bf0fb70c.wav,Applause,0,3
bf1103ee.wav,Scissors,0,3
bf255693.wav,Bass_drum,0,4
bf331561.wav,Squeak,0,3
bf39476c.wav,Microwave_oven,0,3
bf3bd60f.wav,Laughter,0,3
bf3cbeed.wav,Meow,0,3
bf45dce6.wav,Tearing,0,3
bf47deb5.wav,Cello,0,3
bf4de14d.wav,Oboe,1,3
bf5947a8.wav,Gong,1,3
bf5e79af.wav,Fart,0,4
bf644d3f.wav,Squeak,0,3
bf68e89c.wav,Cowbell,1,3
bf7ac315.wav,Cello,0,3
bf7b5df3.wav,Laughter,0,3
bf84f687.wav,Trumpet,1,3
bf87ccd1.wav,Oboe,1,3
bf8bd663.wav,Gong,0,3
bf939cb3.wav,Knock,0,3
bf9c7ab9.wav,Writing,0,3
bf9dc054.wav,Clarinet,1,3
bfa765a5.wav,Scissors,1,4
bfa912af.wav,Shatter,0,3
bfad4e3c.wav,Fart,0,3
bfb17663.wav,Meow,1,3
bfbfa1d3.wav,Cough,1,3
bfc870a2.wav,Double_bass,0,3
bfd73e2b.wav,Cello,1,3
bfdc857c.wav,Writing,0,3
bfe47c66.wav,Bass_drum,0,3
bfe8f24f.wav,Microwave_oven,0,3
bfe93942.wav,Acoustic_guitar,0,3
bfebf408.wav,Bark,0,3
bfeccbbd.wav,Cello,0,3
bfed2ab1.wav,Writing,1,3
bff620df.wav,Laughter,1,3
bffc0cc1.wav,Hi-hat,0,4
bffcf4a4.wav,Writing,0,3
bffd6b19.wav,Glockenspiel,1,3
c0031dcf.wav,Squeak,0,3
c0041b0c.wav,Applause,1,3
c00b6fbb.wav,Double_bass,0,3
c010b3c1.wav,Drawer_open_or_close,1,3
c015af58.wav,Computer_keyboard,0,3
c015db25.wav,Scissors,0,3
c017f3f7.wav,Fireworks,0,3
c01e53f9.wav,Telephone,1,3
c01ea334.wav,Writing,0,3
c0236eea.wav,Telephone,0,3
c02503c7.wav,Oboe,1,3
c028d264.wav,Squeak,0,3
c03a3077.wav,Finger_snapping,1,3
c03f458c.wav,Telephone,1,3
c04afdc3.wav,Acoustic_guitar,0,3
c05bdbaf.wav,Keys_jangling,0,3
c05d48b7.wav,Chime,1,4
c06ab0fa.wav,Shatter,0,3
c070e8ab.wav,Drawer_open_or_close,1,3
c0721238.wav,Oboe,0,3
c075b571.wav,Applause,0,3
c07686fc.wav,Double_bass,0,3
c076bb26.wav,Squeak,1,3
c07962ee.wav,Finger_snapping,1,3
c08227e9.wav,Flute,1,3
c082b381.wav,Computer_keyboard,0,4
c08b2b69.wav,Hi-hat,0,3
c0925533.wav,Harmonica,0,3
c0963db8.wav,Fireworks,0,3
c09812a3.wav,Applause,0,3
c09e6cf5.wav,Cowbell,1,3
c0a44162.wav,Bass_drum,0,3
c0a60449.wav,Flute,1,3
c0a894a5.wav,Drawer_open_or_close,1,3
c0b59441.wav,Squeak,0,3
c0b8fee9.wav,Laughter,0,3
c0cef44e.wav,Gunshot_or_gunfire,1,3
c0d49272.wav,Clarinet,1,3
c0ddf010.wav,Double_bass,1,3
c0e0ce17.wav,Oboe,1,3
c0e26ff9.wav,Double_bass,0,3
c0e31ded.wav,Flute,1,3
c0e8071b.wav,Hi-hat,0,3
c0ed8d35.wav,Bass_drum,0,4
c0f0bd66.wav,Chime,0,3
c0f5212a.wav,Applause,0,3
c0f558f9.wav,Violin_or_fiddle,1,3
c100da2a.wav,Snare_drum,1,3
c102ee9f.wav,Gunshot_or_gunfire,1,3
c107d918.wav,Fart,1,3
c10e4045.wav,Gong,1,3
c10fb3b7.wav,Shatter,0,3
c110f86f.wav,Snare_drum,1,3
c112b77d.wav,Hi-hat,0,3
c1134e25.wav,Applause,0,3
c11a0b57.wav,Bass_drum,0,4
c11bacda.wav,Bass_drum,1,3
c12051ba.wav,Finger_snapping,1,3
c120a4aa.wav,Fireworks,0,3
c128f880.wav,Electric_piano,0,3
c12af920.wav,Laughter,0,3
c12e9d1b.wav,Tearing,1,3
c12f0f4d.wav,Trumpet,0,3
c1314c4c.wav,Finger_snapping,0,3
c1316531.wav,Acoustic_guitar,0,3
c13f8291.wav,Hi-hat,0,3
c1427da5.wav,Flute,1,3
c14ea138.wav,Gunshot_or_gunfire,0,3
c151663f.wav,Double_bass,0,3
c153f347.wav,Bass_drum,1,3
c16315d3.wav,Shatter,0,3
c16fb7fe.wav,Hi-hat,1,4
c1762185.wav,Saxophone,1,3
c17bc5bb.wav,Hi-hat,0,3
c17d7266.wav,Tearing,0,3
c17f6da7.wav,Drawer_open_or_close,0,3
c1810576.wav,Burping_or_eructation,0,3
c189f858.wav,Fireworks,1,3
c18d0ef0.wav,Trumpet,0,3
c1948f24.wav,Saxophone,1,3
c19bdbf5.wav,Squeak,1,3
c19cc539.wav,Fart,1,3
c1a111fc.wav,Meow,1,3
c1bc9813.wav,Violin_or_fiddle,1,3
c1c23b20.wav,Cough,0,3
c1c3c8b9.wav,Saxophone,1,3
c1df01c2.wav,Snare_drum,0,3
c1e4b445.wav,Oboe,0,3
c1e50856.wav,Hi-hat,0,3
c1e58e84.wav,Squeak,0,3
c1ebbbef.wav,Shatter,0,3
c1ec5ecb.wav,Oboe,0,3
c1ef4c1b.wav,Bass_drum,0,3
c1f18487.wav,Saxophone,1,3
c1f214da.wav,Shatter,0,3
c1f3c134.wav,Microwave_oven,0,3
c1fa9996.wav,Writing,1,3
c206744b.wav,Applause,1,3
c2138e33.wav,Cough,1,3
c2186e8e.wav,Meow,1,3
c22d6f90.wav,Bark,1,3
c23250f1.wav,Squeak,0,3
c23b101e.wav,Acoustic_guitar,0,3
c24167e4.wav,Flute,0,3
c24332a0.wav,Shatter,1,3
c25d70ce.wav,Bus,0,3
c25fe378.wav,Squeak,0,3
c2683452.wav,Meow,1,3
c2707f6f.wav,Bus,0,4
c27d2fc5.wav,Knock,1,3
c28aa7d0.wav,Writing,0,3
c2925528.wav,Hi-hat,0,3
c2936c77.wav,Harmonica,0,3
c294590a.wav,Clarinet,0,3
c297a4c1.wav,Applause,0,3
c29fe4f2.wav,Double_bass,0,4
c2a89101.wav,Tearing,0,4
c2aeb8a0.wav,Keys_jangling,1,4
c2b27a51.wav,Trumpet,0,3
c2b5867c.wav,Telephone,1,3
c2bb350d.wav,Squeak,0,3
c2c5173a.wav,Burping_or_eructation,0,2
c2c520a3.wav,Hi-hat,0,4
c2c65dcb.wav,Squeak,0,3
c2cc3f33.wav,Shatter,0,3
c2d52ec8.wav,Tambourine,1,3
c2e7af88.wav,Tambourine,1,3
c2faa1c6.wav,Acoustic_guitar,0,3
c2fc59e3.wav,Cowbell,1,3
c300588d.wav,Squeak,0,3
c3015f33.wav,Trumpet,1,4
c301b5ed.wav,Violin_or_fiddle,1,3
c303ae70.wav,Tearing,0,3
c304193d.wav,Flute,1,3
c30824be.wav,Squeak,0,3
c31a0cbd.wav,Keys_jangling,1,4
c3263833.wav,Flute,1,3
c33a994b.wav,Laughter,0,3
c33b953b.wav,Applause,0,3
c33d0c95.wav,Flute,0,3
c3414228.wav,Bass_drum,0,3
c34853a8.wav,Trumpet,0,4
c35a836b.wav,Writing,0,3
c35b444d.wav,Laughter,0,3
c35b66a2.wav,Fireworks,0,3
c36003ab.wav,Flute,0,3
c3605370.wav,Shatter,1,3
c36ba091.wav,Chime,0,3
c375187b.wav,Squeak,0,3
c37a2e95.wav,Shatter,0,3
c382db92.wav,Laughter,0,3
c3846bb1.wav,Bass_drum,0,4
c3852c31.wav,Oboe,0,3
c38962c4.wav,Burping_or_eructation,0,3
c39789a7.wav,Cello,1,3
c3980cfc.wav,Applause,0,3
c39c05e7.wav,Applause,0,3
c3c37892.wav,Drawer_open_or_close,0,3
c3c4fc41.wav,Bark,0,3
c3c790fe.wav,Clarinet,1,3
c3dc55ab.wav,Cello,0,3
c3e4c395.wav,Hi-hat,0,3
c3ef26e5.wav,Trumpet,0,3
c3f66c65.wav,Bass_drum,0,3
c3ff82f0.wav,Writing,0,3
c402456b.wav,Saxophone,1,3
c40632d7.wav,Saxophone,1,3
c40b8508.wav,Burping_or_eructation,0,4
c41c1d11.wav,Double_bass,1,3
c41ccd89.wav,Oboe,1,3
c4205b3b.wav,Cello,0,3
c42136fb.wav,Cello,0,3
c424d929.wav,Saxophone,1,3
c426bf39.wav,Shatter,0,3
c429c0cf.wav,Fart,0,3
c433a263.wav,Cough,0,3
c43699cd.wav,Acoustic_guitar,0,3
c447910b.wav,Clarinet,1,3
c4564a2b.wav,Cough,0,3
c45994bd.wav,Electric_piano,1,3
c45b6b8b.wav,Squeak,0,3
c45ed547.wav,Acoustic_guitar,1,3
c46b9a3d.wav,Squeak,0,3
c4743a0b.wav,Trumpet,0,3
c47d0b09.wav,Electric_piano,0,3
c486fa15.wav,Chime,1,4
c4905e49.wav,Snare_drum,0,3
c490b6e1.wav,Drawer_open_or_close,1,3
c49355f7.wav,Cough,0,3
c49b9a9a.wav,Microwave_oven,1,3
c49dc2a8.wav,Fart,0,3
c4a757ad.wav,Writing,1,3
c4afe39f.wav,Snare_drum,0,3
c4b824fb.wav,Snare_drum,0,3
c4bb507c.wav,Laughter,0,3
c4bd06ec.wav,Chime,1,4
c4cab9de.wav,Glockenspiel,1,3
c4d4e663.wav,Applause,0,3
c4dd5249.wav,Bass_drum,0,3
c4e2da1a.wav,Gong,0,3
c4ed0194.wav,Violin_or_fiddle,1,3
c4ed0653.wav,Computer_keyboard,1,3
c4f6e875.wav,Squeak,0,3
c4ff751a.wav,Computer_keyboard,0,3
c5064313.wav,Acoustic_guitar,1,3
c50afa17.wav,Cough,0,3
c51a8fe2.wav,Acoustic_guitar,0,3
c51aa5ef.wav,Cowbell,0,3
c51c58c7.wav,Electric_piano,0,3
c51d5670.wav,Cough,1,3
c52b0dbf.wav,Trumpet,0,3
c52cbdc5.wav,Drawer_open_or_close,0,3
c52f7ad7.wav,Trumpet,0,3
c53125c8.wav,Bark,0,3
c53a217e.wav,Hi-hat,1,4
c53face5.wav,Acoustic_guitar,0,3
c541c675.wav,Gong,1,3
c54e1c25.wav,Tearing,0,3
c55175e0.wav,Saxophone,0,4
c5633969.wav,Laughter,0,3
c5679e30.wav,Fireworks,0,3
c56ad7af.wav,Violin_or_fiddle,1,3
c5910693.wav,Gong,0,3
c59aac2e.wav,Trumpet,0,3
c5a4c731.wav,Flute,0,3
c5a6bb8a.wav,Laughter,0,3
c5a9ac99.wav,Finger_snapping,1,3
c5aba2fc.wav,Keys_jangling,1,4
c5b841af.wav,Gong,0,4
c5b9391c.wav,Double_bass,0,4
c5bcc937.wav,Applause,0,3
c5d4f690.wav,Fart,0,3
c5d7ce42.wav,Snare_drum,0,3
c5d965d5.wav,Snare_drum,0,3
c5e33ef4.wav,Trumpet,0,4
c5ed3023.wav,Tearing,0,3
c5f100e5.wav,Trumpet,0,3
c5f6a173.wav,Bark,0,3
c5fcc496.wav,Trumpet,0,3
c5fd5393.wav,Tambourine,0,3
c6082047.wav,Laughter,0,3
c613376f.wav,Bass_drum,0,4
c613d96c.wav,Fireworks,1,3
c62337be.wav,Writing,1,3
c6272ae7.wav,Electric_piano,0,3
c6275240.wav,Writing,1,3
c6309fe4.wav,Bark,0,3
c6311bf9.wav,Bark,1,3
c631d4fa.wav,Squeak,0,3
c63f6883.wav,Flute,0,3
c644852c.wav,Saxophone,1,4
c64a416b.wav,Trumpet,0,3
c6577a71.wav,Knock,0,4
c66094de.wav,Saxophone,1,4
c660ce43.wav,Electric_piano,0,3
c672ed7f.wav,Burping_or_eructation,1,3
c67cb855.wav,Cello,1,3
c6802358.wav,Violin_or_fiddle,1,3
c6831568.wav,Double_bass,0,3
c683f28f.wav,Flute,1,3
c684afce.wav,Snare_drum,0,3
c685f05f.wav,Saxophone,1,4
c6865306.wav,Violin_or_fiddle,1,3
c6914a89.wav,Oboe,1,3
c6a138c3.wav,Double_bass,0,3
c6b3f234.wav,Bass_drum,0,3
c6c921c2.wav,Applause,0,3
c6e2218c.wav,Flute,1,3
c6eaf2d1.wav,Writing,0,3
c6ecb1b7.wav,Glockenspiel,0,3
c6edc383.wav,Fireworks,0,3
c6f0dfcb.wav,Microwave_oven,1,3
c6f0f0a0.wav,Bark,1,3
c6f2940d.wav,Acoustic_guitar,0,3
c6f4b277.wav,Cello,1,3
c6f603bf.wav,Electric_piano,1,3
c7030073.wav,Laughter,1,3
c7084f84.wav,Clarinet,1,3
c71357b7.wav,Cello,1,3
c7195d8d.wav,Bus,1,3
c71a719a.wav,Knock,0,3
c71e570a.wav,Drawer_open_or_close,0,3
c724bd21.wav,Finger_snapping,1,3
c7282ede.wav,Saxophone,1,4
c733c3c7.wav,Applause,0,3
c73df634.wav,Computer_keyboard,0,4
c740ceda.wav,Knock,0,3
c742d233.wav,Meow,1,3
c7497700.wav,Hi-hat,0,3
c74ea973.wav,Double_bass,0,3
c74f1588.wav,Bass_drum,0,4
c753df31.wav,Oboe,1,3
c76af351.wav,Electric_piano,0,4
c7823f25.wav,Laughter,1,3
c7846d27.wav,Acoustic_guitar,1,3
c784c9c2.wav,Gong,1,4
c78b84f6.wav,Gong,0,3
c7969289.wav,Laughter,0,3
c79d3eab.wav,Fireworks,1,3
c79ea85e.wav,Drawer_open_or_close,0,4
c7ae03fe.wav,Shatter,0,3
c7b12dca.wav,Cough,0,3
c7b66858.wav,Drawer_open_or_close,0,3
c7bd4545.wav,Tambourine,0,3
c7c19fb5.wav,Flute,0,3
c7cb26e7.wav,Cello,0,3
c7cf63eb.wav,Trumpet,0,4
c7d4ac63.wav,Fireworks,0,3
c7d81f1b.wav,Cello,1,3
c7dd4875.wav,Tambourine,1,3
c7df3246.wav,Tambourine,1,3
c7e13e3e.wav,Cowbell,1,3
c7e26358.wav,Trumpet,0,4
c7e780c7.wav,Violin_or_fiddle,1,3
c7ff089f.wav,Double_bass,1,3
c80318e0.wav,Bass_drum,0,3
c80ecf6a.wav,Computer_keyboard,0,4
c819e380.wav,Drawer_open_or_close,0,4
c81bd883.wav,Flute,0,4
c82722e0.wav,Flute,0,3
c8279feb.wav,Writing,0,3
c828ee9f.wav,Laughter,0,3
c82e9cfd.wav,Meow,0,3
c835e32a.wav,Cello,0,3
c8382d8f.wav,Tearing,0,3
c83c23ce.wav,Clarinet,0,4
c83e0fa1.wav,Double_bass,1,3
c840804f.wav,Double_bass,1,3
c843ec67.wav,Gong,1,4
c84df40e.wav,Double_bass,0,3
c85c0e61.wav,Tearing,0,3
c861de30.wav,Bus,0,3
c8727e85.wav,Tearing,0,3
c8755c47.wav,Electric_piano,0,3
c8802fa4.wav,Finger_snapping,1,3
c8805cbd.wav,Oboe,1,3
c8859669.wav,Hi-hat,0,3
c88c6a4b.wav,Flute,1,3
c891d213.wav,Tearing,1,3
c891e9de.wav,Meow,0,3
c8926980.wav,Applause,0,3
c893ba91.wav,Cowbell,1,3
c894da70.wav,Burping_or_eructation,0,3
c8ada51c.wav,Squeak,0,4
c8b3be94.wav,Fart,0,3
c8b7e3e0.wav,Drawer_open_or_close,0,3
c8bb8a34.wav,Saxophone,1,4
c8c0280a.wav,Laughter,0,3
c8c117dc.wav,Violin_or_fiddle,1,3
c8c8c6b5.wav,Snare_drum,0,3
c8ca25cc.wav,Laughter,0,3
c8d682d9.wav,Fireworks,0,4
c8dc63a5.wav,Burping_or_eructation,0,3
c8e6711d.wav,Hi-hat,0,4
c8ecbbfd.wav,Snare_drum,1,4
c8ef85c1.wav,Squeak,0,3
c8ef983e.wav,Electric_piano,0,4
c8f4b741.wav,Meow,0,3
c8f92de1.wav,Tearing,0,3
c8faa3e3.wav,Saxophone,1,4
c8fbc442.wav,Burping_or_eructation,0,3
c9023cd9.wav,Cello,0,3
c9045f8b.wav,Tearing,0,3
c90cd6c1.wav,Shatter,0,3
c90feba0.wav,Burping_or_eructation,1,3
c9238d7d.wav,Drawer_open_or_close,1,4
c92935b8.wav,Squeak,0,3
c9307c8a.wav,Shatter,0,3
c933df10.wav,Squeak,0,3
c93509e0.wav,Microwave_oven,0,3
c938e974.wav,Cowbell,1,3
c939ba79.wav,Clarinet,1,3
c9401d12.wav,Drawer_open_or_close,0,3
c9563348.wav,Glockenspiel,1,3
c958109f.wav,Violin_or_fiddle,1,3
c958f003.wav,Snare_drum,0,4
c95e5234.wav,Cough,0,3
c9878f14.wav,Oboe,0,3
c99274ce.wav,Fart,0,3
c9a1c2b7.wav,Cello,0,3
c9a63f2f.wav,Squeak,1,4
c9b0a8b6.wav,Chime,1,4
c9b56a0c.wav,Bus,0,3
c9b862a5.wav,Bark,0,3
c9babb89.wav,Clarinet,1,3
c9bdeeb3.wav,Clarinet,0,3
c9c668ad.wav,Gunshot_or_gunfire,1,3
c9c6a8ab.wav,Bark,0,3
c9c95706.wav,Cello,1,4
c9cad980.wav,Cough,0,4
c9e97784.wav,Violin_or_fiddle,1,3
c9f4878c.wav,Double_bass,0,4
c9fb642d.wav,Violin_or_fiddle,1,3
ca03e45f.wav,Tambourine,0,3
ca15d513.wav,Tambourine,1,3
ca1b7f0a.wav,Fart,0,3
ca1cffc7.wav,Cough,1,3
ca348cbb.wav,Double_bass,1,3
ca37bc8d.wav,Burping_or_eructation,1,4
ca3c0cb8.wav,Tambourine,0,3
ca3d656b.wav,Harmonica,0,3
ca3f3698.wav,Bass_drum,1,3
ca415578.wav,Knock,1,3
ca584ccc.wav,Meow,0,3
ca5ea716.wav,Acoustic_guitar,0,3
ca620976.wav,Shatter,0,3
ca75e9c3.wav,Keys_jangling,0,4
ca770b27.wav,Shatter,0,3
ca7c441f.wav,Finger_snapping,1,3
ca7f64c6.wav,Bass_drum,0,3
ca819704.wav,Gunshot_or_gunfire,1,3
ca8653d2.wav,Flute,1,3
ca8a15bd.wav,Laughter,0,4
ca8ab8c2.wav,Applause,1,3
ca8f6790.wav,Knock,0,3
ca940fe4.wav,Fart,0,3
ca947135.wav,Cello,0,4
ca9c7be0.wav,Trumpet,0,3
caa629ea.wav,Laughter,0,3
caafc360.wav,Meow,0,3
cab2b1cb.wav,Laughter,0,3
cab49319.wav,Cough,1,3
cac12dc3.wav,Bass_drum,0,3
cac7dcf1.wav,Acoustic_guitar,1,3
cad60985.wav,Snare_drum,0,3
cae0d841.wav,Snare_drum,1,4
caeb0894.wav,Gong,0,4
cb004a4f.wav,Oboe,1,3
cb011638.wav,Laughter,0,3
cb1102da.wav,Trumpet,0,4
cb1b98b7.wav,Oboe,1,3
cb1e99b6.wav,Snare_drum,0,3
cb2b2189.wav,Chime,0,3
cb3890ce.wav,Shatter,1,3
cb3f85e2.wav,Snare_drum,0,4
cb5d5737.wav,Cough,1,3
cb65645f.wav,Knock,1,3
cb6ad0da.wav,Writing,0,3
cb6d6563.wav,Acoustic_guitar,0,4
cb7d9924.wav,Trumpet,1,4
cb8022d1.wav,Clarinet,0,3
cb943e69.wav,Snare_drum,0,4
cba5a930.wav,Tearing,1,3
cba68348.wav,Clarinet,1,3
cba69173.wav,Bus,1,3
cba78947.wav,Double_bass,0,3
cbbe9476.wav,Saxophone,1,4
cbc52dce.wav,Cowbell,0,3
cbc8d551.wav,Cello,1,4
cbcc8197.wav,Cowbell,0,3
cbdc3764.wav,Tearing,1,3
cbe40a05.wav,Gong,0,3
cbe59820.wav,Knock,1,3
cbecbb18.wav,Saxophone,1,4
cbf5074f.wav,Bus,1,3
cbf82b6f.wav,Chime,0,4
cbfa5759.wav,Bass_drum,0,4
cbfc7fb8.wav,Scissors,1,4
cc01a92e.wav,Finger_snapping,1,3
cc046f8d.wav,Acoustic_guitar,1,3
cc0b84e8.wav,Fireworks,1,3
cc10503b.wav,Writing,0,3
cc158878.wav,Shatter,1,3
cc1fa52e.wav,Glockenspiel,1,3
cc243902.wav,Finger_snapping,0,3
cc2464dc.wav,Tearing,0,3
cc28fbb1.wav,Knock,0,3
cc2f3023.wav,Electric_piano,1,4
cc374039.wav,Fart,0,4
cc412c52.wav,Applause,0,3
cc45fff3.wav,Trumpet,0,4
cc4b2f59.wav,Fireworks,1,3
cc4c0c06.wav,Microwave_oven,1,3
cc559ca0.wav,Microwave_oven,0,3
cc5662e7.wav,Flute,0,3
cc60a261.wav,Burping_or_eructation,0,4
cc6302f2.wav,Snare_drum,0,4
cc6a0e3f.wav,Meow,0,3
cc706d6c.wav,Hi-hat,0,4
cc74596d.wav,Writing,1,3
cc7dc6fa.wav,Cello,0,4
cc843f6a.wav,Burping_or_eructation,0,4
cc857fc0.wav,Laughter,0,3
cc90ad7a.wav,Harmonica,1,4
cc93c704.wav,Bass_drum,0,3
cc95ef17.wav,Shatter,1,3
cc986a42.wav,Hi-hat,1,4
cc99880a.wav,Harmonica,0,4
cc9ddcf7.wav,Cello,0,4
cca27a50.wav,Meow,1,3
ccb08c29.wav,Applause,0,3
ccb19f8e.wav,Fireworks,0,4
ccc75484.wav,Trumpet,0,4
cccd5be2.wav,Flute,0,3
ccd7386d.wav,Cowbell,1,3
ccdd8b96.wav,Harmonica,0,3
cce06a6e.wav,Applause,0,3
cce3445b.wav,Microwave_oven,1,3
cce60b15.wav,Gunshot_or_gunfire,1,3
cceb20dd.wav,Gong,0,3
ccedb014.wav,Trumpet,0,4
ccf3fc51.wav,Trumpet,1,4
cd0f5e44.wav,Telephone,1,3
cd13f3b7.wav,Tambourine,1,3
cd2656b2.wav,Hi-hat,0,3
cd271584.wav,Telephone,1,3
cd360da2.wav,Finger_snapping,1,4
cd3913f8.wav,Microwave_oven,1,4
cd3c8232.wav,Tearing,1,3
cd3e20ec.wav,Computer_keyboard,1,4
cd404498.wav,Finger_snapping,1,4
cd40bd32.wav,Clarinet,0,3
cd40c96c.wav,Gong,1,4
cd4aad88.wav,Squeak,1,4
cd4ddf0e.wav,Gong,0,4
cd4f2689.wav,Finger_snapping,0,4
cd4f2d6f.wav,Tearing,0,3
cd5379cd.wav,Meow,0,3
cd5562d2.wav,Double_bass,0,3
cd58468c.wav,Shatter,0,3
cd7f12cc.wav,Flute,0,3
cd939e21.wav,Saxophone,1,4
cd9444a0.wav,Violin_or_fiddle,1,3
cda1ce11.wav,Hi-hat,0,3
cda43248.wav,Glockenspiel,1,3
cdac81e4.wav,Applause,0,3
cdb6724a.wav,Cello,0,3
cdb6a7a9.wav,Squeak,0,3
cdb982ca.wav,Laughter,0,3
cdbc82ee.wav,Cello,0,3
cdc5fe8e.wav,Violin_or_fiddle,1,3
cdc8f61d.wav,Fireworks,0,4
cdcad29e.wav,Squeak,0,3
cdccd612.wav,Tearing,0,3
cdd1b4bd.wav,Bass_drum,0,3
cde37f38.wav,Oboe,1,3
cdeb29af.wav,Squeak,0,4
cdee690e.wav,Applause,1,3
cdeece57.wav,Violin_or_fiddle,1,3
cdf3a2c4.wav,Gong,0,3
cdf7e2d6.wav,Drawer_open_or_close,0,3
cdfc084a.wav,Burping_or_eructation,1,4
cdfc8967.wav,Bass_drum,1,3
ce03e0d8.wav,Electric_piano,1,4
ce206b9d.wav,Oboe,0,3
ce21d830.wav,Meow,0,3
ce285598.wav,Flute,0,4
ce3453bc.wav,Bark,0,3
ce34b933.wav,Acoustic_guitar,1,3
ce36b5f8.wav,Hi-hat,0,3
ce3f3400.wav,Bass_drum,1,3
ce4ba0f9.wav,Keys_jangling,0,4
ce55ed9f.wav,Bass_drum,0,3
ce5cedda.wav,Hi-hat,0,4
ce6149c2.wav,Trumpet,0,4
ce65d6b5.wav,Clarinet,1,3
ce75b5ce.wav,Bass_drum,1,3
ce7ade77.wav,Squeak,0,3
ce7c819c.wav,Computer_keyboard,0,3
ce7cd11a.wav,Gong,0,3
ce85f672.wav,Oboe,0,3
ce8d1378.wav,Squeak,1,4
ce8df8e7.wav,Snare_drum,0,3
ce8e65ee.wav,Writing,0,3
ce982cbf.wav,Applause,0,3
ce9b1907.wav,Glockenspiel,1,3
cea12d19.wav,Applause,0,3
ceac5ae1.wav,Finger_snapping,0,4
ceaea4cc.wav,Bus,0,3
ceb8e323.wav,Hi-hat,1,4
ceba3f99.wav,Applause,1,3
cec00eea.wav,Tearing,0,4
cec21578.wav,Cowbell,1,3
cec93123.wav,Bus,0,3
ceca4273.wav,Violin_or_fiddle,1,3
cee316e2.wav,Bass_drum,0,3
ceebbf33.wav,Bus,0,3
cef7f23d.wav,Shatter,1,3
cf048634.wav,Applause,0,3
cf09ca4f.wav,Saxophone,1,4
cf20556b.wav,Acoustic_guitar,0,3
cf2343c6.wav,Acoustic_guitar,0,3
cf242525.wav,Laughter,1,3
cf2877fe.wav,Double_bass,0,3
cf3a73a6.wav,Writing,1,3
cf469143.wav,Cough,0,4
